Call_ID,Caller_Number,Receiver_Number,Call_Date,Call_Time,Call_Duration,Call_Type,Call_Cost,Tower_Location,Network_Type
CDR004274,+917960947891,+917193374718,2025-02-28,15:39:47,2057,Local,60.6,Kolkata-South,VoLTE
CDR004275,+917699160098,+917238674434,2025-03-07,08:26:15,741,Roaming,36.13,Bangalore,4G
CDR004276,+918678802021,+918156098087,2025-03-12,19:30:21,1783,ISD,43.76,Bangalore,VoLTE
CDR004277,+917292515446,+917182460867,2025-01-09,20:33:40,3573,Roaming,173.99,Hyderabad,5G
CDR004278,+918967135960,+917529767664,2025-01-06,07:43:45,3346,Local,166.72,Kolkata-South,5G
CDR004279,+919792218623,+918183941263,2025-02-21,21:07:12,1360,STD,60.27,Chennai-North,VoLTE
CDR004280,+918897146327,+917298529188,2025-03-02,16:33:29,315,ISD,12.84,Bangalore,5G
CDR004281,+917498568898,+917174721326,2025-03-07,21:39:18,3550,Roaming,126.92,Chennai-North,VoLTE
CDR004282,+917502338860,+919242704193,2025-02-24,03:19:28,2313,STD,26.12,Chennai-North,5G
CDR004283,+919468856133,+919318956289,2025-01-02,14:04:01,897,Roaming,22.1,Hyderabad,5G
CDR004284,+919250983019,+917440681646,2025-02-22,15:07:04,2518,Roaming,29.71,Bangalore,5G
CDR004285,+917245868407,+919122235682,2025-03-12,08:09:50,2948,ISD,73.42,Pune,VoLTE
CDR004286,+918128364323,+918481167245,2025-03-06,10:12:00,3174,Local,100.92,Chennai-North,5G
CDR004287,+917282422900,+917199995180,2025-03-19,05:57:31,2181,Local,45.91,Pune,5G
CDR004288,+919487081036,+917213766355,2025-02-24,15:41:05,886,Local,19.64,Pune,VoLTE
CDR004289,+919304356618,+917881390816,2025-03-06,19:53:27,2082,Local,46.45,Hyderabad,5G
CDR004290,+918958571909,+918446094913,2025-03-28,09:08:24,3173,STD,45.31,Chennai-North,4G
CDR004291,+917263731660,+917695651517,2025-02-27,05:50:59,3455,Roaming,40.02,Kolkata-South,5G
CDR004292,+917482556205,+917176303945,2025-03-16,01:22:13,3486,Roaming,110.87,Hyderabad,5G
CDR004293,+918602056050,+919229597234,2025-03-25,21:08:41,1344,Local,52.01,Bangalore,5G
CDR004294,+917193298188,+919332717441,2025-02-21,23:14:28,197,Roaming,4.42,Chennai-North,VoLTE
CDR004295,+918763611544,+918839383062,2025-03-27,07:59:54,3329,Local,143.46,Pune,4G
CDR004296,+918708584395,+917455344754,2025-01-16,15:16:36,2296,Local,77.18,Bangalore,5G
CDR004297,+917971172310,+919762140400,2025-03-03,01:40:40,2799,Local,98.4,Pune,5G
CDR004298,+919791997155,+918166971363,2025-03-21,20:15:50,2250,Local,87.95,Pune,5G
CDR004299,+917352481251,+917491618321,2025-02-26,20:38:53,1076,ISD,39.05,Kolkata-South,VoLTE
CDR004300,+918613605904,+919849711040,2025-02-21,20:30:03,2212,ISD,108.89,Pune,VoLTE
CDR004301,+919667248882,+919387257393,2025-01-29,03:50:30,3508,Local,127.95,Hyderabad,5G
CDR004302,+917871353544,+917152459805,2025-03-25,10:53:50,292,STD,5.08,Mumbai-East,4G
CDR004303,+917020853039,+919238537404,2025-03-17,09:25:18,336,STD,15.88,Mumbai-East,4G
CDR004304,+918789269405,+917910868566,2025-02-22,13:30:34,159,STD,3.11,Bangalore,5G
CDR004305,+917198875451,+917552904049,2025-01-09,02:48:09,2707,Roaming,46.86,Kolkata-South,4G
CDR004306,+917770539764,+918400494744,2025-02-05,19:00:20,1378,STD,49.26,Mumbai-East,5G
CDR004307,+919708077998,+917022952791,2025-02-11,12:57:56,3031,Roaming,59.88,Delhi-West,4G
CDR004308,+917302941528,+917066393516,2025-01-09,08:41:33,1657,Local,49.22,Mumbai-East,4G
CDR004309,+917483663497,+917412431199,2025-03-06,20:41:15,2624,Local,97.07,Kolkata-South,VoLTE
CDR004310,+918494852488,+918772400531,2025-01-21,21:41:21,2092,Local,84.33,Delhi-West,VoLTE
CDR004311,+917898287024,+918173026568,2025-03-21,17:38:37,3182,ISD,35.96,Kolkata-South,5G
CDR004312,+917705790376,+919058386746,2025-02-06,00:51:20,373,Local,8.33,Pune,5G
CDR004313,+919523378086,+918659884336,2025-03-13,08:23:21,1195,ISD,57.59,Delhi-West,4G
CDR004314,+919944328674,+919064446209,2025-02-07,21:03:18,845,STD,32.16,Mumbai-East,5G
CDR004315,+918330606700,+919590769192,2025-02-16,03:56:14,36,Local,0.6,Mumbai-East,VoLTE
CDR004316,+919289466846,+919734585122,2025-02-17,09:21:45,3443,Local,116.59,Bangalore,5G
CDR004317,+919225432157,+918996448868,2025-03-03,10:10:11,1566,ISD,40.09,Mumbai-East,5G
CDR004318,+919087347829,+919865798894,2025-03-16,22:06:00,1917,STD,93.78,Delhi-West,VoLTE
CDR004319,+917338739398,+918761659629,2025-03-18,12:44:16,1737,Roaming,72.26,Mumbai-East,4G
CDR004320,+917671091527,+917136522316,2025-02-25,04:04:15,3510,Local,52.58,Delhi-West,VoLTE
CDR004321,+918200025320,+917996641270,2025-01-18,20:22:03,3185,Roaming,71.94,Bangalore,5G
CDR004322,+919780717668,+919486231720,2025-01-29,23:38:55,785,Local,9.05,Pune,4G
CDR004323,+918751518303,+918734167327,2025-01-14,15:10:55,265,STD,12.2,Delhi-West,5G
CDR004324,+919515767825,+918733171483,2025-02-05,22:48:23,3064,Roaming,56.1,Kolkata-South,5G
CDR004325,+917298826875,+918264090728,2025-02-08,00:17:56,3390,Roaming,57.53,Kolkata-South,5G
CDR004326,+919303056217,+919813575703,2025-02-20,11:22:59,2967,Local,86.97,Delhi-West,4G
CDR004327,+919332188154,+919286883244,2025-01-19,09:51:21,1986,Roaming,32.57,Mumbai-East,4G
CDR004328,+917542399886,+919515433792,2025-01-11,12:49:14,3349,Local,136.14,Mumbai-East,4G
CDR004329,+917333582078,+919702859804,2025-01-08,22:46:56,2700,Roaming,128.25,Mumbai-East,4G
CDR004330,+917389553886,+919287626295,2025-02-18,08:51:30,3436,Local,117.11,Kolkata-South,5G
CDR004331,+919850787502,+919707131156,2025-03-12,06:09:47,2978,ISD,113.11,Hyderabad,5G
CDR004332,+919467246705,+917285273520,2025-03-03,12:11:06,748,ISD,9.54,Hyderabad,4G
CDR004333,+917866719862,+917031896961,2025-03-03,06:47:55,273,ISD,11.24,Pune,VoLTE
CDR004334,+918211749175,+917687302864,2025-03-28,13:31:55,885,Roaming,36.02,Chennai-North,4G
CDR004335,+919287000918,+918759964399,2025-01-18,12:35:19,3231,Roaming,149.34,Hyderabad,4G
CDR004336,+917878188843,+917071946102,2025-03-04,08:30:11,368,Roaming,10.42,Mumbai-East,4G
CDR004337,+919920500599,+917858382753,2025-03-26,06:01:17,1960,STD,37.88,Pune,4G
CDR004338,+917871690169,+917898713553,2025-02-23,14:50:24,1868,Roaming,78.28,Pune,5G
CDR004339,+918874089366,+918637767564,2025-01-31,14:30:28,61,ISD,1.97,Bangalore,4G
CDR004340,+917341919365,+919232148608,2025-03-09,06:37:28,1973,STD,52.25,Mumbai-East,VoLTE
CDR004341,+918676163408,+919091159005,2025-02-06,20:35:51,1423,STD,46.65,Pune,5G
CDR004342,+919026457018,+919358410510,2025-02-23,23:17:31,171,Local,6.23,Pune,5G
CDR004343,+917438085642,+917075222182,2025-01-06,00:47:52,228,Roaming,9.31,Bangalore,5G
CDR004344,+917455334061,+918703193349,2025-01-28,11:26:26,1075,STD,45.26,Bangalore,VoLTE
CDR004345,+919441407650,+918720101643,2025-01-30,09:04:11,2093,STD,89.22,Hyderabad,VoLTE
CDR004346,+918768886961,+917948022151,2025-03-02,00:58:07,2349,ISD,47.59,Chennai-North,5G
CDR004347,+919708680808,+917153503614,2025-02-01,01:07:00,376,STD,6.55,Delhi-West,4G
CDR004348,+918568292584,+919739465138,2025-03-16,18:15:07,67,Local,3.24,Delhi-West,5G
CDR004349,+919141246248,+918163490195,2025-03-19,11:49:50,2245,ISD,32.88,Bangalore,4G
CDR004350,+919796689400,+919986118418,2025-02-19,13:04:19,2895,Roaming,131.55,Hyderabad,4G
CDR004351,+918312448838,+917834030969,2025-02-01,16:41:38,1799,STD,24.66,Pune,VoLTE
CDR004352,+919554064313,+918451163251,2025-01-12,07:15:58,850,STD,41.29,Delhi-West,5G
CDR004353,+918012443426,+918153679746,2025-01-06,00:57:57,2054,STD,29.09,Kolkata-South,4G
CDR004354,+919408518857,+919497868377,2025-03-24,01:38:45,3353,STD,44.07,Mumbai-East,4G
CDR004355,+917186085751,+918358565110,2025-02-08,10:35:22,1993,Roaming,94.88,Hyderabad,5G
CDR004356,+918488345052,+917352780563,2025-03-29,16:44:37,3172,STD,45.73,Delhi-West,4G
CDR004357,+917397950747,+919062217181,2025-02-27,14:23:30,3524,Roaming,86.37,Chennai-North,5G
CDR004358,+919679661275,+918203529722,2025-03-22,12:08:42,2598,STD,32.91,Bangalore,4G
CDR004359,+918496955997,+917526613213,2025-01-16,18:07:38,872,ISD,16.42,Kolkata-South,5G
CDR004360,+919502564836,+917006303684,2025-03-24,15:37:24,2847,ISD,94.9,Chennai-North,VoLTE
CDR004361,+919136169602,+919014956917,2025-01-02,19:31:16,29,Roaming,1.14,Kolkata-South,4G
CDR004362,+918265656318,+919140204430,2025-03-10,20:41:13,2662,Local,118.26,Hyderabad,VoLTE
CDR004363,+919292535194,+917531467559,2025-01-16,21:09:04,154,STD,5.71,Pune,5G
CDR004364,+917170458789,+919472756912,2025-01-24,07:14:47,571,Local,21.15,Hyderabad,5G
CDR004365,+919434012024,+918332129671,2025-02-04,20:56:05,176,ISD,8.52,Mumbai-East,5G
CDR004366,+917961409776,+918442385887,2025-03-01,02:12:57,1314,Local,15.7,Bangalore,4G
CDR004367,+917681102855,+918766451658,2025-01-03,01:10:02,3505,STD,60.34,Mumbai-East,4G
CDR004368,+917571974641,+919676493052,2025-01-23,10:19:00,937,Roaming,38.21,Pune,4G
CDR004369,+917883501385,+919829888411,2025-01-11,08:14:56,1798,Local,30.6,Kolkata-South,VoLTE
CDR004370,+918784918540,+918328654699,2025-01-21,22:34:39,1033,Roaming,31.81,Chennai-North,VoLTE
CDR004371,+917437161084,+919071927482,2025-02-22,00:52:05,3179,Local,60.38,Pune,4G
CDR004372,+919322254461,+917282411835,2025-01-27,04:00:12,2071,Local,62.65,Mumbai-East,4G
CDR004373,+918689695889,+919606195679,2025-02-19,17:23:58,327,Roaming,10.11,Kolkata-South,5G
CDR004374,+917124033287,+919946042721,2025-02-02,02:39:42,2761,ISD,125.16,Delhi-West,5G
CDR004375,+919977144056,+918280061079,2025-02-25,10:46:54,2761,Local,123.64,Kolkata-South,VoLTE
CDR004376,+918747324485,+919865840351,2025-03-18,08:47:00,2989,Roaming,72.67,Bangalore,5G
CDR004377,+917607913054,+919007201311,2025-01-27,18:51:55,368,Roaming,14.44,Chennai-North,VoLTE
CDR004378,+917081878815,+919487130007,2025-01-11,14:37:55,884,Local,22.76,Hyderabad,5G
CDR004379,+919110268747,+918378208160,2025-03-15,06:36:49,2303,STD,44.29,Mumbai-East,4G
CDR004380,+919458788441,+919206200893,2025-01-07,23:43:06,69,STD,2.51,Kolkata-South,4G
CDR004381,+919211827639,+917928148221,2025-03-03,08:22:45,1820,Local,60.56,Delhi-West,VoLTE
CDR004382,+919911804544,+917825998933,2025-03-14,08:49:25,1605,Roaming,43.5,Bangalore,5G
CDR004383,+919984455894,+919379966829,2025-02-17,09:54:13,1895,ISD,26.67,Pune,VoLTE
CDR004384,+917698116330,+918870779685,2025-01-29,02:33:08,3584,Local,62.19,Hyderabad,5G
CDR004385,+918137111811,+919291458074,2025-03-14,03:55:32,1334,Local,33.81,Chennai-North,5G
CDR004386,+917848698942,+918141484376,2025-02-14,03:52:39,2513,Roaming,30.84,Mumbai-East,5G
CDR004387,+917544995224,+917913148413,2025-01-06,05:28:29,1765,ISD,32.22,Bangalore,VoLTE
CDR004388,+918546602282,+918512705477,2025-01-10,00:00:21,126,STD,1.61,Mumbai-East,VoLTE
CDR004389,+917820494553,+917103445404,2025-01-19,16:12:24,314,Local,13.91,Pune,VoLTE
CDR004390,+917635973594,+918278794377,2025-01-20,04:05:43,1721,Local,65.54,Chennai-North,5G
CDR004391,+917384667947,+919850924001,2025-02-24,21:07:13,2134,STD,64.83,Bangalore,5G
CDR004392,+917186843388,+917255445666,2025-01-29,21:42:30,561,Roaming,19.67,Pune,5G
CDR004393,+917060362724,+917127724593,2025-01-12,03:03:12,854,STD,21.82,Bangalore,VoLTE
CDR004394,+917631763001,+918632481429,2025-02-17,22:44:17,1250,STD,19.68,Chennai-North,4G
CDR004395,+917309255453,+918582685306,2025-01-14,00:33:54,335,STD,10.13,Pune,5G
CDR004396,+918428111255,+918943678180,2025-02-06,20:20:43,678,ISD,17.33,Chennai-North,VoLTE
CDR004397,+917643062043,+918669202784,2025-01-17,12:06:43,1567,Local,69.52,Kolkata-South,VoLTE
CDR004398,+919679460974,+917957489209,2025-03-18,01:21:52,797,ISD,34.46,Kolkata-South,VoLTE
CDR004399,+918601481286,+917172325027,2025-02-18,08:22:40,3471,Roaming,117.72,Hyderabad,4G
CDR004400,+919431176262,+918316535399,2025-02-05,02:00:02,1005,Local,22.6,Delhi-West,VoLTE
CDR004401,+919269492965,+918707925470,2025-02-18,07:48:28,1059,STD,20.85,Kolkata-South,5G
CDR004402,+919049510144,+919870423800,2025-03-14,18:57:55,2338,STD,115.57,Bangalore,4G
CDR004403,+918569456869,+917019297979,2025-01-25,12:27:08,534,STD,11.8,Mumbai-East,4G
CDR004404,+917672537919,+919543756317,2025-03-27,00:33:05,2711,STD,81.88,Kolkata-South,VoLTE
CDR004405,+918396855614,+918248714755,2025-02-16,07:29:41,189,STD,8.29,Pune,4G
CDR004406,+919881937121,+919308325012,2025-01-12,10:40:32,1246,Roaming,49.16,Mumbai-East,5G
CDR004407,+918037001363,+918664903349,2025-03-12,16:37:21,1094,STD,40.45,Kolkata-South,VoLTE
CDR004408,+919920666591,+918125993333,2025-02-14,13:01:59,976,Roaming,30.62,Mumbai-East,5G
CDR004409,+917090431784,+918354463161,2025-01-10,02:12:53,1982,ISD,43.07,Bangalore,5G
CDR004410,+918615966529,+919110179303,2025-03-30,03:49:45,2335,Roaming,29.82,Mumbai-East,5G
CDR004411,+917688279862,+917258516151,2025-03-24,09:45:06,3415,Roaming,129.56,Bangalore,5G
CDR004412,+917453564802,+918647584409,2025-02-22,04:05:13,3002,Local,139.72,Pune,4G
CDR004413,+917025933987,+918692953799,2025-02-15,00:52:51,3150,Local,76.54,Pune,5G
CDR004414,+918142959284,+918918760392,2025-03-21,01:47:30,2552,STD,79.99,Pune,4G
CDR004415,+917086468517,+917474176331,2025-01-29,14:52:57,390,Local,4.27,Pune,4G
CDR004416,+917125080651,+917498660310,2025-02-03,20:53:19,983,STD,33.61,Pune,5G
CDR004417,+919118477004,+917442740097,2025-01-28,13:48:46,484,STD,21.0,Kolkata-South,VoLTE
CDR004418,+917010962840,+917212281697,2025-01-21,20:05:36,559,Local,13.52,Pune,VoLTE
CDR004419,+919998526305,+918417369114,2025-01-22,07:59:30,853,ISD,17.28,Mumbai-East,4G
CDR004420,+919205061150,+917195504987,2025-03-25,23:28:07,777,Roaming,10.13,Chennai-North,5G
CDR004421,+917424540986,+917410005727,2025-03-11,20:14:16,521,Local,17.11,Kolkata-South,4G
CDR004422,+918889855156,+918590294482,2025-01-03,20:08:31,2742,STD,42.77,Mumbai-East,5G
CDR004423,+918619562691,+918357225617,2025-01-17,05:29:06,967,Local,16.96,Bangalore,4G
CDR004424,+917129381702,+919326755101,2025-01-05,11:29:12,2275,Roaming,49.53,Mumbai-East,4G
CDR004425,+918073701874,+919461572511,2025-03-13,23:42:07,1961,Local,48.17,Pune,4G
CDR004426,+918514960347,+917575337389,2025-03-09,20:31:32,3355,Roaming,34.58,Hyderabad,VoLTE
CDR004427,+918327891946,+919411980983,2025-01-05,01:39:49,849,Roaming,40.15,Delhi-West,VoLTE
CDR004428,+918257934517,+918733025241,2025-01-27,16:02:02,2497,Local,54.43,Hyderabad,4G
CDR004429,+917455198180,+917106463788,2025-03-04,10:57:18,2920,Roaming,52.21,Pune,4G
CDR004430,+918710173515,+917057621331,2025-02-27,06:50:23,570,Local,12.65,Chennai-North,4G
CDR004431,+918717671072,+919645394976,2025-02-21,14:56:42,2174,ISD,76.45,Bangalore,4G
CDR004432,+917783832437,+919114705003,2025-02-02,06:12:15,625,ISD,29.6,Mumbai-East,4G
CDR004433,+919657551907,+917714089471,2025-01-19,13:07:47,2656,STD,82.76,Kolkata-South,VoLTE
CDR004434,+917028912073,+919145938000,2025-03-04,05:29:00,2154,Roaming,85.74,Hyderabad,VoLTE
CDR004435,+918830292702,+919495490913,2025-01-19,13:58:13,3020,Local,65.71,Kolkata-South,VoLTE
CDR004436,+918631468779,+917470539503,2025-01-18,02:49:19,2574,Local,27.86,Kolkata-South,VoLTE
CDR004437,+919064037943,+917297993871,2025-01-09,11:11:14,3015,STD,78.16,Bangalore,4G
CDR004438,+918400619088,+917348717155,2025-01-15,02:52:45,1547,Local,28.21,Pune,5G
CDR004439,+917344065558,+917262710466,2025-03-14,04:53:00,2995,STD,37.21,Bangalore,VoLTE
CDR004440,+918667854700,+919592654810,2025-02-17,01:41:42,2333,STD,25.99,Hyderabad,VoLTE
CDR004441,+919343956658,+917443918133,2025-01-03,08:01:33,492,Local,15.15,Delhi-West,VoLTE
CDR004442,+917897182376,+919271378280,2025-03-09,19:27:30,447,Local,16.53,Pune,5G
CDR004443,+919768002350,+918522530785,2025-01-06,07:37:29,2838,Roaming,84.11,Hyderabad,5G
CDR004444,+917791977736,+919258930791,2025-02-15,16:51:51,1439,ISD,57.15,Bangalore,VoLTE
CDR004445,+918918628234,+919791965037,2025-02-23,13:17:37,551,STD,17.62,Delhi-West,VoLTE
CDR004446,+917106721841,+918441624214,2025-03-25,16:50:14,2550,STD,45.85,Chennai-North,5G
CDR004447,+917134055422,+917783122218,2025-01-21,20:10:43,628,Local,28.11,Chennai-North,5G
CDR004448,+918451798002,+918390271575,2025-01-18,20:26:14,2291,STD,54.4,Pune,VoLTE
CDR004449,+917405900072,+918126903115,2025-01-10,16:23:37,2917,ISD,32.86,Kolkata-South,VoLTE
CDR004450,+917182543680,+917617579996,2025-01-20,04:23:34,2695,STD,63.2,Hyderabad,4G
CDR004451,+919781373355,+918241156790,2025-01-11,02:33:32,302,Roaming,11.83,Chennai-North,VoLTE
CDR004452,+919160941004,+917857986666,2025-01-14,22:28:40,2692,STD,49.73,Bangalore,4G
CDR004453,+918989621942,+917412230813,2025-03-19,16:21:29,163,Roaming,4.34,Mumbai-East,5G
CDR004454,+919565419501,+919188558288,2025-02-09,22:31:10,3105,Roaming,60.98,Mumbai-East,5G
CDR004455,+917083557284,+918832340200,2025-02-16,17:57:46,3051,Local,69.48,Hyderabad,5G
CDR004456,+918390976901,+919832304764,2025-01-13,12:08:13,966,ISD,19.18,Bangalore,VoLTE
CDR004457,+919546058612,+918671368255,2025-02-04,11:11:02,2025,Local,79.43,Chennai-North,5G
CDR004458,+919711360900,+918764755566,2025-03-11,00:14:08,1162,STD,12.95,Pune,4G
CDR004459,+918389511399,+919363650414,2025-01-01,06:37:05,129,ISD,2.16,Chennai-North,VoLTE
CDR004460,+919558918141,+918006439328,2025-02-13,12:20:19,16,Roaming,0.4,Mumbai-East,5G
CDR004461,+918212073521,+918008298609,2025-01-19,05:05:27,1360,Local,39.33,Hyderabad,5G
CDR004462,+919410858380,+917032113517,2025-01-03,03:21:31,889,Roaming,41.17,Pune,4G
CDR004463,+917171793765,+919935984324,2025-03-03,18:41:37,3325,ISD,62.12,Bangalore,4G
CDR004464,+919111586359,+919601704083,2025-02-01,22:38:50,279,STD,9.49,Mumbai-East,5G
CDR004465,+917498656233,+917774242311,2025-02-13,07:16:23,2208,ISD,95.79,Kolkata-South,4G
CDR004466,+918101435906,+919375702111,2025-01-09,21:11:52,1580,STD,17.23,Delhi-West,5G
CDR004467,+917480456162,+919284337283,2025-01-07,03:05:53,492,Local,8.37,Chennai-North,VoLTE
CDR004468,+919957890122,+919848778848,2025-02-23,17:17:19,1858,Local,32.99,Bangalore,4G
CDR004469,+917486962323,+919870480444,2025-03-09,17:32:51,2290,ISD,51.54,Hyderabad,5G
CDR004470,+918704160505,+917039775187,2025-01-02,15:44:39,442,Roaming,17.33,Delhi-West,VoLTE
CDR004471,+919369234545,+919452554557,2025-03-01,20:20:39,487,STD,22.88,Mumbai-East,VoLTE
CDR004472,+917882214080,+919562160920,2025-02-13,00:00:52,253,Local,8.22,Chennai-North,4G
CDR004473,+917131466693,+918029668669,2025-03-04,02:40:07,2985,ISD,56.06,Kolkata-South,4G
CDR004474,+917638924579,+918118257235,2025-02-11,23:50:32,1346,Local,16.36,Hyderabad,4G
CDR004475,+918161291913,+919962620637,2025-03-30,02:32:38,633,STD,16.4,Bangalore,4G
CDR004476,+919215935265,+919771788050,2025-03-20,00:22:56,769,ISD,20.31,Bangalore,4G
CDR004477,+917607375101,+917864390807,2025-02-24,15:10:26,1787,Roaming,28.93,Bangalore,VoLTE
CDR004478,+917330047261,+917857809239,2025-03-07,01:32:17,1733,ISD,25.29,Hyderabad,5G
CDR004479,+917387788993,+917974437483,2025-01-23,06:53:16,72,Local,3.44,Kolkata-South,5G
CDR004480,+919942418170,+918149011253,2025-03-20,21:53:59,2053,Local,85.9,Delhi-West,VoLTE
CDR004481,+918094462733,+917898828061,2025-02-08,23:25:25,1346,ISD,17.59,Hyderabad,4G
CDR004482,+918925071025,+918288066825,2025-01-13,06:43:27,1262,Local,19.99,Kolkata-South,VoLTE
CDR004483,+918072046771,+917744748150,2025-03-26,12:37:19,2852,Local,75.17,Delhi-West,4G
CDR004484,+918355054054,+919622851356,2025-01-09,10:43:47,964,STD,44.53,Hyderabad,VoLTE
CDR004485,+918436378914,+918323686022,2025-03-04,19:07:15,3469,STD,134.03,Bangalore,4G
CDR004486,+917298098830,+918973484272,2025-03-05,20:04:15,1273,Local,37.97,Delhi-West,VoLTE
CDR004487,+918333534396,+919890057317,2025-01-04,08:49:20,2079,ISD,88.4,Pune,5G
CDR004488,+918745451481,+917863429702,2025-02-14,04:09:38,976,STD,37.49,Mumbai-East,VoLTE
CDR004489,+917932092762,+917086945354,2025-02-18,22:56:29,2520,Local,89.13,Pune,5G
CDR004490,+918827204467,+917387439285,2025-01-02,10:04:23,1492,Local,26.28,Hyderabad,VoLTE
CDR004491,+919552717284,+917137760707,2025-01-08,00:17:12,1148,ISD,26.03,Delhi-West,VoLTE
CDR004492,+917175848969,+917585587508,2025-01-22,17:17:45,1738,ISD,41.31,Kolkata-South,VoLTE
CDR004493,+919723204691,+918482485672,2025-03-28,04:21:08,2825,ISD,33.67,Pune,4G
CDR004494,+917485300962,+918673903977,2025-01-03,07:14:25,962,STD,23.05,Kolkata-South,4G
CDR004495,+919958149054,+918848939931,2025-03-22,10:15:47,3379,Roaming,164.02,Chennai-North,5G
CDR004496,+919142937036,+918321356979,2025-02-27,00:47:02,1741,ISD,56.4,Delhi-West,5G
CDR004497,+919366227405,+917256549253,2025-01-20,21:19:07,3266,STD,134.62,Chennai-North,4G
CDR004498,+918019739166,+919545209326,2025-02-18,07:36:08,285,Local,6.01,Kolkata-South,4G
CDR004499,+918810657072,+919998747406,2025-02-23,00:24:41,887,Roaming,29.29,Pune,5G
CDR004500,+918254927183,+918423011029,2025-02-06,05:48:34,1714,Local,39.57,Bangalore,5G
CDR004501,+918848939474,+919028638577,2025-03-01,08:23:03,128,STD,1.78,Kolkata-South,VoLTE
CDR004502,+918886912254,+919538003909,2025-02-26,07:51:05,3274,Local,68.19,Kolkata-South,VoLTE
CDR004503,+917802468241,+918933186350,2025-03-02,22:08:03,1110,ISD,45.4,Chennai-North,4G
CDR004504,+917207025177,+919553398115,2025-02-23,12:06:29,3217,Roaming,112.01,Hyderabad,4G
CDR004505,+919730627888,+917927568809,2025-01-05,03:48:57,205,STD,5.61,Mumbai-East,VoLTE
CDR004506,+917207703250,+919230775170,2025-02-16,19:24:16,72,ISD,3.46,Hyderabad,VoLTE
CDR004507,+919681999034,+919356087655,2025-02-26,07:13:55,958,Roaming,24.95,Delhi-West,4G
CDR004508,+918745232468,+919238925590,2025-02-08,17:57:29,3204,Local,126.11,Kolkata-South,4G
CDR004509,+917096678516,+919126578067,2025-01-19,12:58:24,1765,Local,57.85,Bangalore,VoLTE
CDR004510,+917559033541,+917421918590,2025-02-01,14:49:26,3025,Local,94.34,Mumbai-East,5G
CDR004511,+919375265243,+919806919495,2025-03-29,04:01:33,464,STD,4.96,Kolkata-South,5G
CDR004512,+917150677929,+919567116397,2025-02-19,00:01:34,292,ISD,12.28,Kolkata-South,4G
CDR004513,+917034933297,+917720450324,2025-02-24,07:03:24,1501,ISD,60.51,Delhi-West,4G
CDR004514,+917276307663,+917626624484,2025-03-21,09:41:13,518,STD,7.59,Kolkata-South,4G
CDR004515,+918393751975,+919266071185,2025-01-17,14:22:32,863,Local,25.76,Chennai-North,4G
CDR004516,+917916721176,+918765525826,2025-01-25,19:26:50,2050,ISD,31.04,Mumbai-East,VoLTE
CDR004517,+917074893361,+917519754335,2025-03-22,00:40:03,2992,ISD,120.69,Mumbai-East,VoLTE
CDR004518,+917359610945,+918486602328,2025-03-30,13:30:14,1534,STD,28.52,Pune,5G
CDR004519,+917812408305,+917639946302,2025-03-02,17:08:58,2537,Local,37.1,Delhi-West,5G
CDR004520,+918432141237,+917262292935,2025-01-26,07:32:18,3115,Roaming,76.0,Kolkata-South,VoLTE
CDR004521,+917185413451,+918285411406,2025-02-03,18:50:25,97,Local,1.51,Mumbai-East,5G
CDR004522,+919801449604,+918571516724,2025-03-14,19:02:50,3484,Local,36.61,Mumbai-East,4G
CDR004523,+917097719595,+919512130737,2025-02-12,20:34:44,5,Local,0.24,Hyderabad,4G
CDR004524,+917550794301,+919615035314,2025-03-24,16:12:48,3006,ISD,51.26,Bangalore,4G
CDR004525,+919869584998,+919610356097,2025-01-30,12:59:54,3308,Roaming,126.1,Chennai-North,VoLTE
CDR004526,+919910795238,+919389863165,2025-01-19,22:08:51,1593,ISD,75.16,Delhi-West,4G
CDR004527,+917007020484,+919063266714,2025-02-24,15:18:17,1822,Roaming,67.53,Delhi-West,5G
CDR004528,+919233733608,+917330411280,2025-02-08,21:21:45,462,Roaming,16.02,Delhi-West,5G
CDR004529,+917453099324,+917523025679,2025-02-08,15:26:08,2608,STD,57.64,Pune,5G
CDR004530,+919792776026,+917255553200,2025-03-22,07:44:36,3001,ISD,43.46,Bangalore,5G
CDR004531,+919146421297,+919158551226,2025-03-16,08:50:45,242,Roaming,7.4,Mumbai-East,VoLTE
CDR004532,+919092505594,+919117371509,2025-01-04,01:42:38,2515,Roaming,102.43,Mumbai-East,5G
CDR004533,+918343408916,+917388419203,2025-01-29,09:35:48,3146,Local,146.38,Mumbai-East,5G
CDR004534,+917855325272,+918145034091,2025-02-11,08:23:33,3534,Local,67.96,Pune,4G
CDR004535,+919353655017,+918625132805,2025-03-12,03:12:35,490,STD,18.63,Delhi-West,4G
CDR004536,+919701111476,+919120418183,2025-01-20,06:54:37,611,STD,26.77,Pune,VoLTE
CDR004537,+918001520117,+918925734762,2025-01-21,23:40:01,1893,STD,34.57,Delhi-West,VoLTE
CDR004538,+917823167664,+919989392959,2025-03-26,17:34:47,2395,STD,104.09,Chennai-North,VoLTE
CDR004539,+919002360798,+917033841822,2025-02-25,18:55:20,416,ISD,4.74,Hyderabad,VoLTE
CDR004540,+918802846176,+918701664008,2025-01-10,04:06:42,3174,STD,38.82,Chennai-North,VoLTE
CDR004541,+917215049455,+919196476311,2025-01-17,01:55:08,2149,STD,77.95,Chennai-North,VoLTE
