Call_ID,Caller_Number,Receiver_Number,Call_Date,Call_Time,Call_Duration,Call_Type,Call_Cost,Tower_Location,Network_Type
CDR006199,+918187649353,+918057054059,2025-06-06,04:28:33,141,Roaming,3.43,Hyderabad,VoLTE
CDR006200,+918005279146,+918084101859,2025-05-27,04:22:13,1747,ISD,26.08,Delhi-West,4G
CDR006201,+918827082047,+919682139458,2025-04-20,18:47:09,2945,Local,130.79,Kolkata-South,VoLTE
CDR006202,+919108164789,+917415498292,2025-05-11,06:08:40,528,STD,13.25,Mumbai-East,5G
CDR006203,+918777879560,+917735997883,2025-04-11,02:48:12,2236,ISD,94.21,Bangalore,5G
CDR006204,+917160114273,+917538712414,2025-04-09,16:47:43,81,Roaming,0.88,Bangalore,5G
CDR006205,+918047320253,+918676685849,2025-04-18,23:41:38,1782,Local,39.99,Bangalore,VoLTE
CDR006206,+918073243152,+917370177760,2025-05-01,10:57:55,35,Local,1.5,Bangalore,4G
CDR006207,+917866274939,+919651019743,2025-04-28,10:35:26,1229,Local,36.64,Delhi-West,4G
CDR006208,+919489116360,+919439524258,2025-06-05,16:00:21,3594,STD,88.67,Chennai-North,VoLTE
CDR006209,+919216901398,+917633995601,2025-06-18,22:24:02,626,Roaming,21.36,Delhi-West,VoLTE
CDR006210,+918770611271,+918642842174,2025-06-27,23:57:55,2459,STD,52.92,Pune,VoLTE
CDR006211,+917128112705,+919623567831,2025-06-06,08:10:33,2374,ISD,101.73,Kolkata-South,5G
CDR006212,+918520122742,+917761578466,2025-06-14,16:29:47,2467,ISD,108.83,Pune,4G
CDR006213,+917092556230,+919909893851,2025-05-17,23:38:34,1669,Local,66.67,Delhi-West,VoLTE
CDR006214,+919917154988,+917094131946,2025-05-15,08:53:41,122,Roaming,3.4,Bangalore,VoLTE
CDR006215,+919980119336,+919238178126,2025-06-23,20:39:08,1030,Local,40.32,Kolkata-South,5G
CDR006216,+917987168344,+918974272853,2025-06-08,02:19:23,277,Roaming,10.43,Hyderabad,4G
CDR006217,+917024170192,+917882073668,2025-05-27,10:58:26,258,STD,9.15,Bangalore,VoLTE
CDR006218,+918790677546,+917276895157,2025-04-09,19:05:32,3200,ISD,78.67,Chennai-North,5G
CDR006219,+918964779198,+918813507917,2025-04-05,13:34:12,3143,Local,111.04,Mumbai-East,VoLTE
CDR006220,+917803406346,+918520019416,2025-04-23,20:53:23,1608,ISD,60.34,Bangalore,5G
CDR006221,+919434430652,+918490013486,2025-06-01,07:41:25,2144,STD,38.64,Kolkata-South,5G
CDR006222,+917696756593,+918171546820,2025-06-06,02:32:35,583,ISD,10.26,Kolkata-South,4G
CDR006223,+918081048730,+919661072283,2025-05-29,13:11:55,117,Local,1.34,Hyderabad,4G
CDR006224,+917988802144,+917652757879,2025-06-29,05:09:34,767,STD,8.98,Pune,VoLTE
CDR006225,+917401680561,+918212938462,2025-05-26,22:57:42,1430,STD,45.53,Kolkata-South,5G
CDR006226,+919020674792,+919930494965,2025-06-24,14:53:21,1706,STD,21.1,Mumbai-East,4G
CDR006227,+917976120371,+919069283251,2025-05-24,19:50:06,1956,ISD,80.02,Bangalore,5G
CDR006228,+917234285625,+919310409852,2025-04-13,14:40:45,92,Roaming,4.1,Mumbai-East,4G
CDR006229,+919266262125,+919928058735,2025-04-13,07:36:52,2719,Roaming,40.0,Bangalore,5G
CDR006230,+917169590526,+917612987547,2025-06-12,08:54:07,1210,ISD,56.34,Bangalore,5G
CDR006231,+917285639561,+918500060847,2025-05-08,07:20:29,3028,Roaming,141.11,Pune,4G
CDR006232,+918650361581,+917056490593,2025-06-24,01:51:13,2056,Local,84.41,Delhi-West,4G
CDR006233,+918285142460,+919794399261,2025-05-06,11:09:11,2215,Roaming,84.62,Kolkata-South,4G
CDR006234,+918173104104,+918862223112,2025-06-08,04:10:17,527,Roaming,20.22,Chennai-North,4G
CDR006235,+919872153347,+919984063215,2025-04-17,09:39:26,334,ISD,9.56,Mumbai-East,5G
CDR006236,+918883426949,+918675545217,2025-05-15,22:58:52,100,Local,4.9,Pune,5G
CDR006237,+917162711619,+917330544553,2025-05-07,05:24:02,1973,Local,51.95,Delhi-West,VoLTE
CDR006238,+917871545839,+917406897947,2025-05-22,21:02:21,1319,Local,44.9,Bangalore,5G
CDR006239,+917280041548,+917258771673,2025-04-02,02:42:49,2114,ISD,84.66,Kolkata-South,VoLTE
CDR006240,+919030212556,+917575451781,2025-06-27,16:00:18,1899,ISD,82.73,Bangalore,4G
CDR006241,+919300327070,+918563854773,2025-05-02,02:55:10,1630,Local,51.34,Chennai-North,4G
CDR006242,+917386535418,+917300149846,2025-04-02,15:35:33,2630,STD,69.7,Bangalore,5G
CDR006243,+917287952989,+917753190744,2025-05-12,09:44:33,2800,STD,79.0,Bangalore,5G
CDR006244,+919179796516,+918250951474,2025-05-04,23:02:45,3589,STD,98.53,Kolkata-South,5G
CDR006245,+918223975889,+918264582366,2025-06-21,00:56:19,1193,Roaming,53.47,Mumbai-East,4G
CDR006246,+917877344884,+917971640739,2025-05-27,12:53:48,2828,Roaming,40.92,Hyderabad,4G
CDR006247,+918595569658,+917590900916,2025-05-26,12:32:27,1673,ISD,60.77,Chennai-North,5G
CDR006248,+917833041413,+917683903593,2025-04-06,23:26:35,326,ISD,6.1,Delhi-West,4G
CDR006249,+918362643251,+919039216537,2025-06-23,16:15:12,2743,Local,102.24,Hyderabad,4G
CDR006250,+917184515975,+918241359097,2025-05-27,01:50:09,3317,STD,52.3,Delhi-West,4G
CDR006251,+919702807792,+919387920281,2025-04-05,10:07:37,2774,ISD,43.89,Pune,VoLTE
CDR006252,+917031844465,+919364711568,2025-05-30,21:47:01,3414,STD,146.26,Delhi-West,4G
CDR006253,+917451254097,+919894551988,2025-06-22,03:51:38,266,Roaming,9.14,Delhi-West,5G
CDR006254,+919915219273,+919483317695,2025-04-26,17:03:15,2308,Roaming,36.26,Pune,VoLTE
CDR006255,+917210403689,+918609955063,2025-06-11,23:06:30,580,Roaming,9.44,Kolkata-South,5G
CDR006256,+917476074795,+917489872652,2025-05-27,18:12:26,722,Roaming,24.2,Chennai-North,4G
CDR006257,+917185061774,+917170893417,2025-05-02,00:37:03,2440,STD,27.22,Pune,5G
CDR006258,+918478799383,+918185605996,2025-06-06,19:47:36,3179,ISD,70.46,Kolkata-South,5G
CDR006259,+917032081415,+917789638323,2025-05-06,14:05:11,1415,STD,66.21,Mumbai-East,VoLTE
CDR006260,+919083571172,+918348451436,2025-06-16,15:11:01,1894,STD,26.28,Hyderabad,4G
CDR006261,+917968933023,+919390285977,2025-05-21,05:58:55,3356,Local,159.18,Chennai-North,5G
CDR006262,+918513281842,+919505088072,2025-04-10,12:52:22,2047,Roaming,59.42,Mumbai-East,5G
CDR006263,+919287025785,+917218631056,2025-05-27,21:01:17,2564,STD,43.46,Pune,4G
CDR006264,+917164339968,+919805539151,2025-04-29,21:44:43,2680,STD,41.02,Kolkata-South,VoLTE
CDR006265,+917642907892,+919587293093,2025-06-24,17:53:31,242,Roaming,4.61,Mumbai-East,5G
CDR006266,+917003317227,+917452950965,2025-05-14,21:58:32,3324,ISD,42.27,Kolkata-South,VoLTE
CDR006267,+917862166918,+918888519273,2025-04-03,12:52:17,498,STD,9.82,Kolkata-South,5G
CDR006268,+919066326399,+917993978670,2025-05-31,07:49:12,2383,Local,117.77,Mumbai-East,5G
CDR006269,+917112607791,+917666093364,2025-04-04,16:51:17,1336,ISD,60.86,Chennai-North,VoLTE
CDR006270,+918966553981,+917120194558,2025-06-03,09:15:25,2441,ISD,103.45,Kolkata-South,4G
CDR006271,+919782731085,+918746034456,2025-04-15,09:27:54,3243,Roaming,38.61,Pune,VoLTE
CDR006272,+917099131237,+918781169528,2025-04-16,06:44:37,1271,STD,32.49,Delhi-West,VoLTE
CDR006273,+917430146546,+918645873695,2025-06-01,07:28:31,1093,STD,13.56,Hyderabad,VoLTE
CDR006274,+917163670295,+917644427132,2025-05-29,01:09:43,2375,ISD,69.95,Pune,5G
CDR006275,+917860798259,+919389014379,2025-05-04,09:59:37,1680,STD,32.51,Kolkata-South,4G
CDR006276,+917710360860,+917222424002,2025-04-18,06:51:10,1054,Local,31.37,Hyderabad,5G
CDR006277,+918607742658,+917082391387,2025-06-18,10:27:58,3473,ISD,149.12,Hyderabad,4G
CDR006278,+918002811234,+919991505322,2025-04-20,09:37:12,896,Roaming,28.87,Mumbai-East,5G
CDR006279,+917645292961,+918318833088,2025-04-02,09:39:36,501,ISD,15.94,Bangalore,4G
CDR006280,+917952193199,+918963339535,2025-05-30,06:27:16,1859,Local,56.1,Kolkata-South,VoLTE
CDR006281,+919235992037,+919891630778,2025-04-19,13:01:14,1276,Roaming,53.22,Delhi-West,VoLTE
CDR006282,+918339278986,+918387029152,2025-04-27,20:24:05,3467,STD,92.4,Kolkata-South,VoLTE
CDR006283,+919085061275,+918343384522,2025-06-17,04:24:50,2524,Roaming,111.66,Hyderabad,VoLTE
CDR006284,+919046092041,+918598172578,2025-06-20,18:16:05,2142,ISD,102.92,Hyderabad,4G
CDR006285,+918620204328,+918402573205,2025-06-07,07:20:32,1601,Local,36.46,Chennai-North,VoLTE
CDR006286,+919049344632,+919642950434,2025-04-05,14:43:09,508,ISD,7.73,Mumbai-East,VoLTE
CDR006287,+917653631035,+919040089879,2025-06-15,07:28:28,2869,Local,59.67,Bangalore,4G
CDR006288,+919555119869,+918501914481,2025-05-01,04:11:32,1649,Local,68.64,Bangalore,VoLTE
CDR006289,+917580502908,+918726754450,2025-04-14,03:13:40,2810,Local,100.25,Bangalore,5G
CDR006290,+918833183259,+918755584422,2025-05-25,17:10:11,1674,Roaming,80.6,Kolkata-South,4G
CDR006291,+917557704658,+917008816939,2025-05-23,17:31:42,2235,Roaming,52.07,Chennai-North,VoLTE
CDR006292,+918500719641,+919882788272,2025-06-01,01:29:38,2504,Local,118.25,Bangalore,5G
CDR006293,+918840136962,+918364746599,2025-06-13,22:06:02,2139,Roaming,23.93,Bangalore,VoLTE
CDR006294,+919985288162,+918173178495,2025-04-04,18:55:03,319,ISD,13.63,Pune,VoLTE
CDR006295,+919847322292,+917204315454,2025-05-17,03:35:06,999,ISD,33.67,Chennai-North,VoLTE
CDR006296,+917575960417,+917166592823,2025-05-14,06:04:18,446,ISD,19.0,Chennai-North,5G
CDR006297,+917623067807,+919699264729,2025-06-23,15:58:27,964,Roaming,25.94,Pune,VoLTE
CDR006298,+918396702614,+917824039119,2025-06-04,04:50:14,1558,ISD,21.12,Kolkata-South,VoLTE
CDR006299,+917546728045,+918899938841,2025-06-03,02:36:50,1012,Local,49.18,Delhi-West,VoLTE
CDR006300,+917635597429,+917523997286,2025-04-17,07:02:00,3210,Roaming,134.12,Bangalore,4G
CDR006301,+917017672658,+918793000279,2025-04-05,18:49:42,3010,Roaming,106.06,Bangalore,VoLTE
CDR006302,+918667757648,+917342427288,2025-04-19,20:42:38,87,ISD,2.32,Pune,VoLTE
CDR006303,+918607825274,+917897396057,2025-04-03,11:35:14,3337,STD,41.91,Hyderabad,4G
CDR006304,+917429104061,+917556278280,2025-05-24,16:37:17,3528,Local,95.41,Delhi-West,4G
CDR006305,+919060320674,+919981282449,2025-04-08,04:44:40,2180,Roaming,32.61,Pune,4G
CDR006306,+919799277778,+918532983683,2025-05-03,09:08:35,2058,Roaming,82.4,Bangalore,5G
CDR006307,+919390609692,+918138618355,2025-06-06,01:36:04,1708,Roaming,75.25,Delhi-West,4G
CDR006308,+919647916893,+919225098879,2025-05-17,04:41:17,926,Roaming,11.42,Kolkata-South,4G
CDR006309,+919047482036,+917995713748,2025-05-21,01:41:08,1985,Roaming,59.35,Delhi-West,4G
CDR006310,+918858356936,+919779836334,2025-06-22,08:09:56,1104,Roaming,18.98,Delhi-West,5G
CDR006311,+917442627865,+918532324006,2025-05-29,14:08:11,2997,Roaming,44.47,Pune,4G
CDR006312,+917497832423,+919169803629,2025-05-31,06:00:29,3576,Local,144.83,Chennai-North,4G
CDR006313,+918420383784,+917067850160,2025-05-19,21:01:42,1783,Local,24.11,Mumbai-East,VoLTE
CDR006314,+919948289575,+918787704896,2025-04-01,11:57:32,2372,Local,39.38,Chennai-North,4G
CDR006315,+918452529566,+919185634074,2025-04-09,21:18:53,1592,Roaming,36.76,Hyderabad,VoLTE
CDR006316,+918630563274,+918225232211,2025-04-21,15:00:27,760,Local,23.34,Delhi-West,5G
CDR006317,+918001196708,+918803469006,2025-06-04,14:18:53,2859,ISD,64.41,Hyderabad,4G
CDR006318,+919281485325,+919884151161,2025-05-05,23:33:39,290,Local,4.37,Chennai-North,5G
CDR006319,+918756321741,+917335108995,2025-05-30,21:34:22,2436,ISD,47.63,Pune,4G
CDR006320,+917362386918,+918432086329,2025-05-04,09:20:27,2401,Roaming,65.97,Hyderabad,VoLTE
CDR006321,+918113595522,+917628879740,2025-05-17,05:24:36,1138,Local,55.44,Hyderabad,VoLTE
CDR006322,+918390269435,+917003950841,2025-05-07,17:33:47,2279,Roaming,67.61,Delhi-West,VoLTE
CDR006323,+919947260207,+917530368417,2025-05-20,09:48:53,1311,Local,52.16,Bangalore,4G
CDR006324,+918344103634,+918365912901,2025-06-19,09:29:49,919,ISD,37.63,Hyderabad,VoLTE
CDR006325,+919605979336,+918215511388,2025-05-04,18:08:10,275,Local,13.14,Chennai-North,4G
CDR006326,+918982197293,+918538885609,2025-05-20,19:03:02,1727,ISD,30.42,Pune,4G
CDR006327,+918514033397,+917002059138,2025-06-23,02:10:51,52,STD,2.43,Hyderabad,VoLTE
CDR006328,+917650753620,+918325307405,2025-05-16,16:54:59,499,Roaming,18.25,Hyderabad,VoLTE
CDR006329,+918481518930,+918106157621,2025-06-23,21:51:13,3102,Local,154.34,Mumbai-East,VoLTE
CDR006330,+919920940414,+917852667817,2025-04-23,07:48:34,2600,Local,48.27,Mumbai-East,4G
CDR006331,+917745213523,+919871649658,2025-04-13,23:55:15,1519,ISD,72.88,Mumbai-East,VoLTE
CDR006332,+918786408182,+919757833567,2025-06-13,12:16:17,1495,Roaming,64.1,Delhi-West,5G
CDR006333,+917140950570,+917502851587,2025-06-17,06:06:22,336,ISD,12.71,Mumbai-East,4G
CDR006334,+919139661341,+917931665789,2025-06-15,18:52:53,1768,Local,71.49,Delhi-West,5G
CDR006335,+919849874095,+918892858448,2025-05-25,06:28:06,1871,ISD,21.99,Mumbai-East,VoLTE
CDR006336,+919101478518,+919933658088,2025-04-28,12:34:32,1961,Roaming,68.1,Hyderabad,VoLTE
CDR006337,+919527650346,+919714666992,2025-05-05,21:31:46,2878,ISD,78.51,Delhi-West,4G
CDR006338,+918843762690,+917946917134,2025-06-06,16:29:04,1095,Local,13.21,Pune,VoLTE
CDR006339,+917674508649,+919726413673,2025-06-30,15:38:55,3185,ISD,58.16,Hyderabad,5G
CDR006340,+919687399928,+917300355320,2025-06-05,02:13:54,2231,Roaming,72.99,Hyderabad,VoLTE
CDR006341,+917215144066,+919263717868,2025-06-05,01:51:20,120,STD,1.44,Kolkata-South,VoLTE
CDR006342,+918283461691,+919814043574,2025-04-18,16:26:10,5,Local,0.19,Bangalore,VoLTE
CDR006343,+918512935325,+917402724341,2025-04-25,16:23:01,1744,Local,81.53,Delhi-West,VoLTE
CDR006344,+919036474446,+917134765609,2025-06-15,20:21:28,842,Local,22.81,Mumbai-East,VoLTE
CDR006345,+919727593052,+917122816131,2025-04-28,18:00:28,1156,Local,49.07,Chennai-North,4G
CDR006346,+917356368140,+917115381901,2025-05-20,00:47:01,1197,Local,46.45,Delhi-West,VoLTE
CDR006347,+918960867974,+918924890088,2025-04-10,00:03:53,3538,Local,153.72,Kolkata-South,VoLTE
CDR006348,+917765122626,+919888339759,2025-05-21,00:52:46,646,STD,14.36,Chennai-North,4G
CDR006349,+919693254170,+918802763952,2025-06-25,11:04:53,2653,Local,115.86,Hyderabad,VoLTE
CDR006350,+918428101791,+917372782547,2025-05-26,17:05:51,3431,Roaming,111.68,Delhi-West,4G
CDR006351,+919851827405,+918646567770,2025-05-31,03:01:39,2459,Roaming,71.37,Bangalore,5G
CDR006352,+917134249504,+919256010173,2025-04-13,00:49:35,166,STD,7.39,Hyderabad,5G
CDR006353,+919469032960,+919696727274,2025-04-17,15:04:43,1080,STD,43.73,Bangalore,5G
CDR006354,+917834846404,+917319673559,2025-05-24,14:21:31,3025,ISD,103.42,Kolkata-South,4G
CDR006355,+918390331454,+919105917862,2025-05-04,14:51:27,70,Roaming,0.72,Pune,4G
CDR006356,+919565366467,+918586463736,2025-05-28,18:28:29,2438,Roaming,97.17,Hyderabad,5G
CDR006357,+917437669659,+917808644590,2025-06-15,19:01:31,1761,ISD,37.47,Hyderabad,VoLTE
CDR006358,+918367494333,+917668639955,2025-04-14,15:34:53,723,Local,12.36,Mumbai-East,5G
CDR006359,+917156431963,+917474737490,2025-05-25,08:24:31,3484,Local,157.15,Hyderabad,4G
CDR006360,+917369872344,+919244375201,2025-04-24,11:45:57,2021,ISD,76.05,Mumbai-East,VoLTE
CDR006361,+918480583592,+918100231369,2025-05-13,17:14:37,2755,Roaming,135.96,Pune,5G
CDR006362,+919901085507,+918094966502,2025-05-07,22:26:25,2078,ISD,66.83,Kolkata-South,5G
CDR006363,+917318684487,+919104741248,2025-05-26,02:47:19,3543,Roaming,120.36,Chennai-North,4G
CDR006364,+917398961389,+919858885658,2025-04-25,22:11:32,1211,Roaming,49.95,Mumbai-East,4G
CDR006365,+918600783752,+917085264143,2025-04-23,06:50:55,1893,STD,37.25,Bangalore,4G
CDR006366,+918943595712,+917627500872,2025-06-10,23:45:17,340,ISD,11.6,Bangalore,VoLTE
CDR006367,+918602857341,+919748512525,2025-04-12,15:48:41,1395,STD,56.93,Chennai-North,4G
CDR006368,+919805277852,+918486326896,2025-06-11,19:00:19,1859,ISD,46.75,Pune,VoLTE
CDR006369,+919167750623,+917950265708,2025-05-13,23:15:20,132,ISD,3.1,Pune,5G
CDR006370,+918213825091,+917375512463,2025-04-27,12:01:37,779,STD,14.58,Mumbai-East,VoLTE
CDR006371,+919064316168,+919845008230,2025-05-09,00:17:05,1679,STD,33.55,Delhi-West,5G
CDR006372,+918245988381,+917273082153,2025-06-27,02:07:44,1836,Local,58.23,Bangalore,4G
CDR006373,+918993764565,+919107575283,2025-06-14,22:11:35,1165,STD,50.85,Pune,4G
CDR006374,+917131569920,+917729809456,2025-06-26,14:18:43,2975,Local,124.61,Bangalore,5G
CDR006375,+919588315217,+917371717543,2025-05-15,18:43:42,1317,ISD,35.46,Kolkata-South,5G
CDR006376,+917589412768,+919188524589,2025-04-26,19:14:07,1586,ISD,45.52,Delhi-West,5G
CDR006377,+919321008071,+917756503916,2025-04-13,08:33:43,3470,Roaming,106.63,Mumbai-East,5G
CDR006378,+917413007466,+917954287431,2025-04-03,19:24:48,1412,Roaming,48.13,Hyderabad,VoLTE
CDR006379,+917118793957,+917607647632,2025-04-07,20:09:16,2727,STD,90.52,Chennai-North,VoLTE
CDR006380,+919201049659,+919519990096,2025-04-26,21:53:20,335,STD,4.99,Bangalore,5G
CDR006381,+919399008680,+917844286929,2025-06-27,18:17:00,994,ISD,20.45,Pune,4G
CDR006382,+919236539046,+919939561908,2025-06-28,02:50:02,110,Local,3.16,Kolkata-South,VoLTE
CDR006383,+918560007047,+918980164678,2025-04-10,01:02:45,2857,Roaming,128.33,Kolkata-South,4G
CDR006384,+918375896030,+917497350264,2025-05-30,19:27:53,1490,Local,52.25,Delhi-West,VoLTE
CDR006385,+918021467855,+917083709821,2025-05-10,02:16:04,2534,Local,56.11,Hyderabad,4G
CDR006386,+918100004819,+917896045151,2025-05-04,14:39:54,1281,STD,31.68,Mumbai-East,5G
CDR006387,+918321121099,+919155172595,2025-05-27,17:04:20,2657,Roaming,37.0,Mumbai-East,VoLTE
CDR006388,+917072204200,+917917094463,2025-05-01,09:16:10,422,STD,14.37,Delhi-West,4G
CDR006389,+918704749420,+918898118460,2025-05-12,12:17:17,1214,STD,24.57,Mumbai-East,4G
CDR006390,+917641848279,+917213530650,2025-06-21,05:46:57,2360,STD,109.56,Kolkata-South,4G
CDR006391,+918172649272,+919334374923,2025-06-11,19:42:41,1316,ISD,16.16,Bangalore,VoLTE
CDR006392,+919251703858,+917405976190,2025-04-09,02:14:51,2143,Local,105.67,Delhi-West,4G
CDR006393,+919684372985,+919709486963,2025-06-16,20:46:43,1608,Local,60.8,Chennai-North,4G
CDR006394,+918153163701,+918403713960,2025-06-23,03:31:35,2799,STD,103.05,Delhi-West,VoLTE
CDR006395,+917084440471,+917728859528,2025-05-31,16:40:40,1474,STD,50.96,Mumbai-East,5G
CDR006396,+917310223131,+918980494283,2025-05-25,16:23:34,2896,Roaming,133.55,Chennai-North,VoLTE
CDR006397,+918591137363,+917488809967,2025-06-24,21:34:41,3379,ISD,88.36,Chennai-North,5G
CDR006398,+919266533748,+918505101409,2025-04-18,22:01:51,1411,ISD,41.97,Chennai-North,VoLTE
CDR006399,+918004386398,+917296725743,2025-05-26,19:56:15,1775,Local,85.87,Mumbai-East,VoLTE
CDR006400,+919915866676,+919442374037,2025-06-21,07:05:04,2396,ISD,71.1,Pune,4G
CDR006401,+918293377408,+918908311046,2025-05-19,20:50:14,1813,Roaming,39.94,Pune,5G
CDR006402,+918415131871,+918858941279,2025-06-09,09:34:05,2740,STD,28.05,Delhi-West,4G
CDR006403,+918675093454,+919106302982,2025-05-26,17:31:47,2642,Roaming,51.24,Mumbai-East,4G
CDR006404,+919039651253,+917375543291,2025-05-11,11:56:56,904,Roaming,24.29,Pune,5G
CDR006405,+919454426857,+917254829863,2025-04-07,07:33:01,3272,ISD,151.75,Hyderabad,4G
CDR006406,+918562342253,+918924245789,2025-06-29,07:13:16,2490,Local,49.56,Pune,VoLTE
CDR006407,+918922943155,+919763667884,2025-04-13,01:15:22,2553,STD,58.73,Mumbai-East,4G
CDR006408,+918353713313,+919017494533,2025-06-08,01:09:10,1492,STD,32.67,Delhi-West,5G
CDR006409,+917171158861,+919339041192,2025-04-20,23:30:56,951,STD,35.41,Bangalore,VoLTE
CDR006410,+917401221146,+918876228270,2025-06-28,17:11:06,3156,ISD,40.59,Pune,VoLTE
CDR006411,+919581223492,+918375683697,2025-06-26,01:16:18,1189,Roaming,52.74,Delhi-West,VoLTE
CDR006412,+919223024824,+917364893933,2025-05-19,23:55:01,1493,Local,27.68,Mumbai-East,5G
CDR006413,+919404308578,+919639539400,2025-04-19,10:05:09,667,Roaming,17.91,Kolkata-South,4G
CDR006414,+918326326100,+918614287365,2025-06-15,16:21:07,1789,Local,56.57,Pune,5G
CDR006415,+918875498746,+918255846344,2025-05-21,02:47:06,2749,Local,39.28,Mumbai-East,5G
CDR006416,+918947772385,+919973454038,2025-05-27,15:10:48,1277,ISD,28.87,Pune,5G
CDR006417,+917683172269,+918344801721,2025-05-25,04:10:20,2840,Local,42.81,Mumbai-East,5G
CDR006418,+919570770957,+918646905752,2025-05-09,14:22:43,1912,Roaming,49.25,Bangalore,5G
CDR006419,+917708557161,+917071625643,2025-05-12,16:07:11,3336,Roaming,164.33,Mumbai-East,5G
CDR006420,+919540771634,+919943732679,2025-05-10,15:34:35,1664,Local,63.08,Pune,VoLTE
CDR006421,+917084361682,+919950108185,2025-05-23,03:44:48,782,STD,10.84,Bangalore,VoLTE
CDR006422,+918844261700,+918049263564,2025-04-28,02:40:16,77,STD,3.82,Delhi-West,4G
CDR006423,+918427688535,+918606864121,2025-04-26,16:36:05,3133,Roaming,40.75,Kolkata-South,4G
CDR006424,+918664239705,+917703872348,2025-06-22,05:07:17,2322,Local,42.93,Pune,5G
CDR006425,+919614014642,+919112294289,2025-06-08,06:30:15,2267,ISD,108.64,Hyderabad,VoLTE
CDR006426,+918944244607,+919934715290,2025-04-03,10:24:17,2650,Roaming,97.36,Hyderabad,5G
CDR006427,+919939572549,+918498283481,2025-04-30,05:22:49,471,Roaming,15.71,Pune,5G
CDR006428,+918123260829,+919514892890,2025-04-27,14:01:22,2247,Roaming,65.95,Chennai-North,VoLTE
CDR006429,+918899270891,+919538504097,2025-05-24,17:29:10,2389,Roaming,73.92,Chennai-North,5G
CDR006430,+917151726202,+917996566435,2025-05-08,16:38:21,2364,Roaming,69.07,Hyderabad,VoLTE
CDR006431,+918100793580,+917112636154,2025-05-13,06:51:12,1539,Roaming,40.23,Pune,VoLTE
CDR006432,+918947179748,+917632346814,2025-06-28,07:31:11,11,Local,0.42,Chennai-North,VoLTE
CDR006433,+917733571580,+919870895641,2025-05-03,00:54:48,1285,Local,28.31,Hyderabad,5G
CDR006434,+919387851285,+919942011369,2025-05-14,12:24:22,725,Roaming,16.13,Delhi-West,5G
CDR006435,+919680918114,+918005368717,2025-04-15,15:48:58,2938,Local,35.19,Bangalore,VoLTE
CDR006436,+917272160274,+918313030284,2025-04-25,06:39:01,2970,Local,146.92,Chennai-North,4G
CDR006437,+918930849402,+917990571487,2025-05-25,19:53:20,3438,STD,76.72,Mumbai-East,5G
CDR006438,+918031429629,+919970143370,2025-05-02,02:45:10,1958,Local,91.84,Chennai-North,VoLTE
CDR006439,+918060524615,+917187102390,2025-06-07,02:06:12,3157,Roaming,144.74,Pune,5G
CDR006440,+917067811685,+918012945663,2025-04-07,05:30:58,3418,STD,81.4,Chennai-North,5G
CDR006441,+919103176279,+917674142746,2025-06-01,07:16:22,596,ISD,25.72,Chennai-North,VoLTE
CDR006442,+918360974953,+917975001659,2025-06-19,06:53:04,687,Local,25.05,Hyderabad,5G
CDR006443,+918992980760,+918993543144,2025-05-20,19:31:06,2246,Local,37.38,Chennai-North,VoLTE
CDR006444,+918179173144,+919415442475,2025-05-07,20:51:57,975,Roaming,37.96,Hyderabad,VoLTE
CDR006445,+919124786590,+918768493155,2025-06-14,09:07:48,3168,Local,114.65,Chennai-North,VoLTE
CDR006446,+918093900046,+918429445797,2025-04-08,19:46:13,3550,ISD,90.81,Delhi-West,4G
CDR006447,+919669420054,+917589901644,2025-04-21,00:40:38,1460,Roaming,54.22,Chennai-North,4G
CDR006448,+918642109257,+919017752207,2025-05-05,05:28:39,3475,ISD,65.8,Kolkata-South,4G
CDR006449,+918808773382,+917766379239,2025-05-07,13:54:40,3545,ISD,171.18,Hyderabad,5G
CDR006450,+918361154185,+918396588110,2025-05-11,14:48:27,1388,Roaming,67.31,Hyderabad,4G
CDR006451,+918724066154,+919573866150,2025-06-28,05:13:02,1694,ISD,48.81,Kolkata-South,4G
CDR006452,+917259197060,+918064793093,2025-06-03,07:29:34,2498,Roaming,74.77,Pune,4G
CDR006453,+919851866385,+917285045416,2025-05-20,08:27:32,2758,STD,87.74,Pune,4G
CDR006454,+918822176829,+919383798953,2025-04-04,17:49:19,1743,Local,83.76,Hyderabad,VoLTE
CDR006455,+918835485132,+918959136465,2025-04-07,14:47:32,3281,ISD,113.53,Hyderabad,5G
CDR006456,+919107828604,+918146112084,2025-06-04,09:48:33,890,ISD,11.59,Delhi-West,5G
CDR006457,+918973093681,+918318060575,2025-06-20,23:42:27,747,ISD,28.32,Chennai-North,VoLTE
CDR006458,+919964702781,+917356683516,2025-04-17,16:25:51,11,STD,0.46,Delhi-West,VoLTE
CDR006459,+919266311874,+919336824337,2025-05-23,00:40:23,464,Local,16.25,Hyderabad,5G
CDR006460,+919379324223,+917972913040,2025-06-12,02:18:45,2650,Local,112.42,Pune,5G
CDR006461,+919289264514,+918296116143,2025-06-18,04:34:13,840,STD,23.06,Delhi-West,4G
CDR006462,+919096313738,+917587184237,2025-05-16,07:31:24,1127,Local,24.53,Delhi-West,4G
CDR006463,+917080767350,+917196109022,2025-05-29,16:42:52,472,Local,20.26,Delhi-West,4G
CDR006464,+917206184065,+918276333029,2025-04-16,21:57:04,2430,ISD,25.65,Hyderabad,4G
